PressureThresholdModel,0.0,[205.95700073242188]
PressureThresholdModel,0.0001,[205.77699279785156]
PressureThresholdModel,0.0002,[214.03199768066406]
PressureThresholdModel,0.00030000000000000003,[200.13900756835938]
PressureThresholdModel,0.0004,[226.25599670410156]
PressureThresholdModel,0.0005,[229.55299377441406]
PressureThresholdModel,0.0006000000000000001,[228.3979949951172]
PressureThresholdModel,0.0007,[240.9980010986328]
PressureThresholdModel,0.0008,[228.20399475097656]
PressureThresholdModel,0.0009000000000000001,[231.4550018310547]
PressureThresholdModel,0.001,[241.71299743652344]
PressureThresholdModel,0.0011,[239.25599670410156]
PressureThresholdModel,0.0012000000000000001,[247.6439971923828]
PressureThresholdModel,0.0013000000000000002,[258.3370056152344]
PressureThresholdModel,0.0014,[245.07200622558594]
PressureThresholdModel,0.0015,[267.00201416015625]
PressureThresholdModel,0.0016,[272.3710021972656]
PressureThresholdModel,0.0017000000000000001,[302.9020080566406]
PressureThresholdModel,0.0018000000000000002,[268.8219909667969]
PressureThresholdModel,0.0019,[287.23199462890625]
PressureThresholdModel,0.002,[287.2799987792969]
PressureThresholdModel,0.0021000000000000003,[287.9729919433594]
PressureThresholdModel,0.0022,[310.0899963378906]
PressureThresholdModel,0.0023,[296.9100036621094]
PressureThresholdModel,0.0024000000000000002,[315.7349853515625]
PressureThresholdModel,0.0025,[302.1029968261719]
PressureThresholdModel,0.0026000000000000003,[311.97698974609375]
PressureThresholdModel,0.0027,[329.4389953613281]
PressureThresholdModel,0.0028,[329.29400634765625]
PressureThresholdModel,0.0029000000000000002,[345.302001953125]
PressureThresholdModel,0.003,[350.42401123046875]
PressureThresholdModel,0.0031000000000000003,[358.4440002441406]
PressureThresholdModel,0.0032,[353.3760070800781]
PressureThresholdModel,0.0033,[351.77398681640625]
PressureThresholdModel,0.0034000000000000002,[358.9909973144531]
PressureThresholdModel,0.0035,[371.9930114746094]
PressureThresholdModel,0.0036000000000000003,[389.510009765625]
PressureThresholdModel,0.0037,[380.3030090332031]
PressureThresholdModel,0.0038,[396.28399658203125]
PressureThresholdModel,0.0039000000000000003,[398.50799560546875]
PressureThresholdModel,0.004,[400.64599609375]
PressureThresholdModel,0.0041,[408.44000244140625]
PressureThresholdModel,0.004200000000000001,[417.7650146484375]
PressureThresholdModel,0.0043,[439.8550109863281]
PressureThresholdModel,0.0044,[440.92999267578125]
PressureThresholdModel,0.0045000000000000005,[407.9070129394531]
PressureThresholdModel,0.0046,[493.4809875488281]
PressureThresholdModel,0.0047,[469.2040100097656]
PressureThresholdModel,0.0048000000000000004,[453.1730041503906]
PressureThresholdModel,0.0049,[482.99798583984375]
PressureThresholdModel,0.005,[476.8810119628906]
PressureThresholdModel,0.0051,[481.0450134277344]
PressureThresholdModel,0.005200000000000001,[510.11700439453125]
PressureThresholdModel,0.0053,[488.18798828125]
PressureThresholdModel,0.0054,[517.0330200195312]
PressureThresholdModel,0.0055000000000000005,[505.4590148925781]
PressureThresholdModel,0.0056,[542.322998046875]
PressureThresholdModel,0.0057,[526.1799926757812]
PressureThresholdModel,0.0058000000000000005,[507.24200439453125]
PressureThresholdModel,0.0059,[525.9520263671875]
PressureThresholdModel,0.006,[519.9210205078125]
PressureThresholdModel,0.0061,[558.3560180664062]
PressureThresholdModel,0.006200000000000001,[564.3350219726562]
PressureThresholdModel,0.0063,[555.0700073242188]
PressureThresholdModel,0.0064,[618.8419799804688]
PressureThresholdModel,0.006500000000000001,[586.2429809570312]
PressureThresholdModel,0.0066,[569.0079956054688]
PressureThresholdModel,0.0067,[593.5570068359375]
PressureThresholdModel,0.0068000000000000005,[627.1270141601562]
PressureThresholdModel,0.006900000000000001,[618.427978515625]
PressureThresholdModel,0.007,[599.8820190429688]
PressureThresholdModel,0.0071,[629.9249877929688]
PressureThresholdModel,0.007200000000000001,[634.06298828125]
PressureThresholdModel,0.0073,[646.3709716796875]
PressureThresholdModel,0.0074,[650.906982421875]
PressureThresholdModel,0.007500000000000001,[637.3309936523438]
PressureThresholdModel,0.0076,[645.614990234375]
PressureThresholdModel,0.0077,[644.8270263671875]
PressureThresholdModel,0.0078000000000000005,[717.8790283203125]
PressureThresholdModel,0.0079,[687.6799926757812]
PressureThresholdModel,0.008,[701.344970703125]
PressureThresholdModel,0.0081,[693.625]
PressureThresholdModel,0.0082,[681.2319946289062]
PressureThresholdModel,0.0083,[693.3040161132812]
PressureThresholdModel,0.008400000000000001,[740.0230102539062]
PressureThresholdModel,0.0085,[731.969970703125]
PressureThresholdModel,0.0086,[719.5280151367188]
PressureThresholdModel,0.008700000000000001,[677.2059936523438]
PressureThresholdModel,0.0088,[746.781982421875]
PressureThresholdModel,0.0089,[750.218994140625]
PressureThresholdModel,0.009000000000000001,[721.6119995117188]
PressureThresholdModel,0.0091,[752.5800170898438]
PressureThresholdModel,0.0092,[765.5919799804688]
PressureThresholdModel,0.009300000000000001,[791.4749755859375]
PressureThresholdModel,0.0094,[800.0980224609375]
PressureThresholdModel,0.0095,[776.5440063476562]
PressureThresholdModel,0.009600000000000001,[822.0029907226562]
PressureThresholdModel,0.0097,[775.4080200195312]
PressureThresholdModel,0.0098,[786.4910278320312]
PressureThresholdModel,0.0099,[822.6909790039062]
PressureThresholdModel,0.01,[810.5640258789062]
PressureThresholdModel,0.010100000000000001,[888.7529907226562]
PressureThresholdModel,0.0102,[865.1510009765625]
PressureThresholdModel,0.0103,[822.2630004882812]
PressureThresholdModel,0.010400000000000001,[872.3159790039062]
PressureThresholdModel,0.0105,[880.7100219726562]
PressureThresholdModel,0.0106,[818.2650146484375]
PressureThresholdModel,0.010700000000000001,[929.5070190429688]
PressureThresholdModel,0.0108,[859.489990234375]
PressureThresholdModel,0.0109,[855.6300048828125]
PressureThresholdModel,0.011000000000000001,[864.5969848632812]
PressureThresholdModel,0.0111,[933.1179809570312]
PressureThresholdModel,0.0112,[857.9509887695312]
PressureThresholdModel,0.011300000000000001,[937.6950073242188]
PressureThresholdModel,0.0114,[932.0579833984375]
PressureThresholdModel,0.0115,[915.6630249023438]
PressureThresholdModel,0.011600000000000001,[955.666015625]
PressureThresholdModel,0.0117,[980.760986328125]
PressureThresholdModel,0.0118,[940.2410278320312]
PressureThresholdModel,0.0119,[952.4000244140625]
PressureThresholdModel,0.012,[985.10400390625]
PressureThresholdModel,0.012100000000000001,[951.2540283203125]
PressureThresholdModel,0.0122,[942.0770263671875]
PressureThresholdModel,0.0123,[967.6740112304688]
PressureThresholdModel,0.012400000000000001,[914.8800048828125]
PressureThresholdModel,0.0125,[999.1690063476562]
PressureThresholdModel,0.0126,[950.3889770507812]
PressureThresholdModel,0.012700000000000001,[1000.0750122070312]
PressureThresholdModel,0.0128,[989.8140258789062]
PressureThresholdModel,0.0129,[1014.6380004882812]
PressureThresholdModel,0.013000000000000001,[979.5399780273438]
PressureThresholdModel,0.0131,[983.655029296875]
PressureThresholdModel,0.0132,[1028.7149658203125]
PressureThresholdModel,0.013300000000000001,[1034.4119873046875]
PressureThresholdModel,0.0134,[1062.009033203125]
PressureThresholdModel,0.0135,[1037.27197265625]
PressureThresholdModel,0.013600000000000001,[1037.6829833984375]
PressureThresholdModel,0.0137,[1088.3380126953125]
PressureThresholdModel,0.013800000000000002,[1084.77197265625]
PressureThresholdModel,0.013900000000000001,[1060.916015625]
PressureThresholdModel,0.014,[1120.85302734375]
PressureThresholdModel,0.014100000000000001,[1034.22705078125]
PressureThresholdModel,0.0142,[1088.238037109375]
PressureThresholdModel,0.0143,[1103.5909423828125]
PressureThresholdModel,0.014400000000000001,[1123.2659912109375]
PressureThresholdModel,0.0145,[1117.31396484375]
PressureThresholdModel,0.0146,[1122.7659912109375]
PressureThresholdModel,0.014700000000000001,[1088.18798828125]
PressureThresholdModel,0.0148,[1091.4429931640625]
PressureThresholdModel,0.0149,[1083.155029296875]
PressureThresholdModel,0.015000000000000001,[1068.7110595703125]
PressureThresholdModel,0.0151,[1156.35302734375]
PressureThresholdModel,0.0152,[1205.7989501953125]
PressureThresholdModel,0.015300000000000001,[1138.73095703125]
PressureThresholdModel,0.0154,[1155.7469482421875]
PressureThresholdModel,0.0155,[1186.4129638671875]
PressureThresholdModel,0.015600000000000001,[1158.842041015625]
PressureThresholdModel,0.015700000000000002,[1140.1619873046875]
PressureThresholdModel,0.0158,[1202.2259521484375]
PressureThresholdModel,0.0159,[1181.116943359375]
PressureThresholdModel,0.016,[1221.8780517578125]
PressureThresholdModel,0.0161,[1170.93896484375]
PressureThresholdModel,0.0162,[1237.5040283203125]
PressureThresholdModel,0.016300000000000002,[1200.4549560546875]
PressureThresholdModel,0.0164,[1187.822998046875]
PressureThresholdModel,0.0165,[1261.06494140625]
PressureThresholdModel,0.0166,[1223.741943359375]
PressureThresholdModel,0.0167,[1284.595947265625]
PressureThresholdModel,0.016800000000000002,[1269.406005859375]
PressureThresholdModel,0.016900000000000002,[1254.6429443359375]
PressureThresholdModel,0.017,[1221.8580322265625]
PressureThresholdModel,0.0171,[1289.364013671875]
PressureThresholdModel,0.0172,[1276.43896484375]
PressureThresholdModel,0.0173,[1332.364013671875]
PressureThresholdModel,0.017400000000000002,[1268.0849609375]
PressureThresholdModel,0.0175,[1317.26904296875]
PressureThresholdModel,0.0176,[1268.8360595703125]
PressureThresholdModel,0.0177,[1304.7320556640625]
PressureThresholdModel,0.0178,[1281.7259521484375]
PressureThresholdModel,0.0179,[1272.675048828125]
PressureThresholdModel,0.018000000000000002,[1352.2230224609375]
PressureThresholdModel,0.0181,[1343.258056640625]
PressureThresholdModel,0.0182,[1326.571044921875]
PressureThresholdModel,0.0183,[1414.2239990234375]
PressureThresholdModel,0.0184,[1286.0030517578125]
PressureThresholdModel,0.018500000000000003,[1293.2669677734375]
PressureThresholdModel,0.018600000000000002,[1453.4329833984375]
PressureThresholdModel,0.0187,[1320.1319580078125]
PressureThresholdModel,0.0188,[1481.447021484375]
PressureThresholdModel,0.0189,[1361.842041015625]
PressureThresholdModel,0.019,[1434.3089599609375]
PressureThresholdModel,0.019100000000000002,[1409.364990234375]
PressureThresholdModel,0.019200000000000002,[1402.083984375]
PressureThresholdModel,0.0193,[1462.1700439453125]
PressureThresholdModel,0.0194,[1398.2860107421875]
PressureThresholdModel,0.0195,[1475.2049560546875]
PressureThresholdModel,0.0196,[1451.4940185546875]
PressureThresholdModel,0.019700000000000002,[1449.2850341796875]
PressureThresholdModel,0.0198,[1426.696044921875]
PressureThresholdModel,0.0199,[1452.905029296875]
PressureThresholdModel,0.02,[1481.5159912109375]
PressureThresholdModel,0.0201,[1409.52197265625]
PressureThresholdModel,0.020200000000000003,[1505.197998046875]
PressureThresholdModel,0.020300000000000002,[1494.4990234375]
PressureThresholdModel,0.0204,[1476.1829833984375]
PressureThresholdModel,0.0205,[1518.0909423828125]
PressureThresholdModel,0.0206,[1541.9940185546875]
PressureThresholdModel,0.0207,[1531.968994140625]
PressureThresholdModel,0.020800000000000003,[1489.2259521484375]
PressureThresholdModel,0.020900000000000002,[1501.510986328125]
PressureThresholdModel,0.021,[1492.81201171875]
PressureThresholdModel,0.0211,[1542.5889892578125]
PressureThresholdModel,0.0212,[1507.490966796875]
PressureThresholdModel,0.0213,[1619.844970703125]
PressureThresholdModel,0.021400000000000002,[1538.905029296875]
PressureThresholdModel,0.021500000000000002,[1568.60595703125]
PressureThresholdModel,0.0216,[1546.656982421875]
PressureThresholdModel,0.0217,[1610.7230224609375]
PressureThresholdModel,0.0218,[1604.612060546875]
PressureThresholdModel,0.0219,[1612.9859619140625]
PressureThresholdModel,0.022000000000000002,[1592.083984375]
PressureThresholdModel,0.0221,[1637.97998046875]
PressureThresholdModel,0.0222,[1595.5460205078125]
PressureThresholdModel,0.0223,[1655.0179443359375]
PressureThresholdModel,0.0224,[1644.6199951171875]
PressureThresholdModel,0.022500000000000003,[1604.3709716796875]
PressureThresholdModel,0.022600000000000002,[1630.22802734375]
PressureThresholdModel,0.0227,[1710.25]
PressureThresholdModel,0.0228,[1707.4990234375]
PressureThresholdModel,0.0229,[1662.6719970703125]
PressureThresholdModel,0.023,[1608.9420166015625]
PressureThresholdModel,0.023100000000000002,[1711.5899658203125]
PressureThresholdModel,0.023200000000000002,[1655.426025390625]
PressureThresholdModel,0.0233,[1674.35205078125]
PressureThresholdModel,0.0234,[1669.3890380859375]
PressureThresholdModel,0.0235,[1605.8050537109375]
PressureThresholdModel,0.0236,[1658.68505859375]
PressureThresholdModel,0.023700000000000002,[1655.866943359375]
PressureThresholdModel,0.0238,[1792.64501953125]
PressureThresholdModel,0.0239,[1694.030029296875]
PressureThresholdModel,0.024,[1764.8170166015625]
PressureThresholdModel,0.0241,[1758.4210205078125]
PressureThresholdModel,0.024200000000000003,[1781.3330078125]
PressureThresholdModel,0.024300000000000002,[1692.2939453125]
PressureThresholdModel,0.0244,[1741.583984375]
PressureThresholdModel,0.0245,[1716.5880126953125]
PressureThresholdModel,0.0246,[1727.5780029296875]
PressureThresholdModel,0.0247,[1750.324951171875]
PressureThresholdModel,0.024800000000000003,[1787.9859619140625]
PressureThresholdModel,0.024900000000000002,[1806.2490234375]
PressureThresholdModel,0.025,[1784.18994140625]
PressureThresholdModel,0.0251,[1790.5030517578125]
PressureThresholdModel,0.0252,[1792.08203125]
PressureThresholdModel,0.0253,[1792.3349609375]
PressureThresholdModel,0.025400000000000002,[1865.4759521484375]
PressureThresholdModel,0.025500000000000002,[1790.001953125]
PressureThresholdModel,0.0256,[1787.196044921875]
PressureThresholdModel,0.0257,[1877.10498046875]
PressureThresholdModel,0.0258,[1811.7860107421875]
PressureThresholdModel,0.025900000000000003,[1861.1529541015625]
PressureThresholdModel,0.026000000000000002,[1876.383056640625]
PressureThresholdModel,0.0261,[1857.97802734375]
PressureThresholdModel,0.0262,[1869.6710205078125]
PressureThresholdModel,0.0263,[1904.9599609375]
PressureThresholdModel,0.0264,[1915.364990234375]
PressureThresholdModel,0.026500000000000003,[1898.593017578125]
PressureThresholdModel,0.026600000000000002,[1799.4210205078125]
PressureThresholdModel,0.0267,[1896.2979736328125]
PressureThresholdModel,0.0268,[1857.8740234375]
PressureThresholdModel,0.0269,[1837.759033203125]
PressureThresholdModel,0.027,[1953.031982421875]
PressureThresholdModel,0.027100000000000003,[1901.5460205078125]
PressureThresholdModel,0.027200000000000002,[1871.633056640625]
PressureThresholdModel,0.0273,[1938.8189697265625]
PressureThresholdModel,0.0274,[1909.635986328125]
PressureThresholdModel,0.0275,[1969.5479736328125]
PressureThresholdModel,0.027600000000000003,[1901.8480224609375]
PressureThresholdModel,0.027700000000000002,[1907.885986328125]
PressureThresholdModel,0.027800000000000002,[1905.926025390625]
PressureThresholdModel,0.0279,[1949.70703125]
PressureThresholdModel,0.028,[1928.717041015625]
PressureThresholdModel,0.0281,[1920.18701171875]
PressureThresholdModel,0.028200000000000003,[1966.468017578125]
PressureThresholdModel,0.028300000000000002,[1972.362060546875]
PressureThresholdModel,0.0284,[1962.862060546875]
PressureThresholdModel,0.0285,[1951.8900146484375]
PressureThresholdModel,0.0286,[2020.9599609375]
PressureThresholdModel,0.0287,[2046.947021484375]
PressureThresholdModel,0.028800000000000003,[2063.0048828125]
PressureThresholdModel,0.028900000000000002,[1959.612060546875]
PressureThresholdModel,0.029,[1998.0059814453125]
PressureThresholdModel,0.0291,[2005.303955078125]
PressureThresholdModel,0.0292,[2105.908935546875]
PressureThresholdModel,0.029300000000000003,[2048.16796875]
PressureThresholdModel,0.029400000000000003,[2035.5040283203125]
PressureThresholdModel,0.029500000000000002,[2082.40087890625]
PressureThresholdModel,0.0296,[2107.218994140625]
PressureThresholdModel,0.0297,[2033.2249755859375]
PressureThresholdModel,0.0298,[2108.04296875]
PressureThresholdModel,0.029900000000000003,[2079.404052734375]
PressureThresholdModel,0.030000000000000002,[2108.444091796875]
PressureThresholdModel,0.030100000000000002,[2149.027099609375]
PressureThresholdModel,0.0302,[2123.738037109375]
PressureThresholdModel,0.0303,[2036.02001953125]
PressureThresholdModel,0.0304,[2071.2939453125]
PressureThresholdModel,0.030500000000000003,[2122.8720703125]
PressureThresholdModel,0.030600000000000002,[2067.091064453125]
PressureThresholdModel,0.0307,[2112.468017578125]
PressureThresholdModel,0.0308,[2096.15087890625]
PressureThresholdModel,0.0309,[2171.968017578125]
PressureThresholdModel,0.031,[2172.847900390625]
PressureThresholdModel,0.031100000000000003,[2101.594970703125]
PressureThresholdModel,0.031200000000000002,[2151.429931640625]
PressureThresholdModel,0.0313,[2125.9599609375]
PressureThresholdModel,0.031400000000000004,[2121.528076171875]
PressureThresholdModel,0.0315,[2146.632080078125]
PressureThresholdModel,0.0316,[2201.714111328125]
PressureThresholdModel,0.0317,[2176.943115234375]
PressureThresholdModel,0.0318,[2245.618896484375]
PressureThresholdModel,0.031900000000000005,[2146.5869140625]
PressureThresholdModel,0.032,[2186.297119140625]
PressureThresholdModel,0.032100000000000004,[2179.381103515625]
PressureThresholdModel,0.0322,[2169.9599609375]
PressureThresholdModel,0.0323,[2195.677978515625]
PressureThresholdModel,0.0324,[2187.09912109375]
PressureThresholdModel,0.0325,[2247.512939453125]
PressureThresholdModel,0.032600000000000004,[2282.89892578125]
PressureThresholdModel,0.0327,[2250.68408203125]
PressureThresholdModel,0.0328,[2244.52099609375]
PressureThresholdModel,0.0329,[2220.041015625]
PressureThresholdModel,0.033,[2213.218994140625]
PressureThresholdModel,0.033100000000000004,[2195.407958984375]
PressureThresholdModel,0.0332,[2274.862060546875]
PressureThresholdModel,0.0333,[2299.0]
PressureThresholdModel,0.0334,[2207.0380859375]
PressureThresholdModel,0.0335,[2254.360107421875]
PressureThresholdModel,0.033600000000000005,[2318.444091796875]
PressureThresholdModel,0.0337,[2274.134033203125]
PressureThresholdModel,0.033800000000000004,[2273.430908203125]
PressureThresholdModel,0.0339,[2296.5009765625]
PressureThresholdModel,0.034,[2310.068115234375]
PressureThresholdModel,0.0341,[2317.446044921875]
PressureThresholdModel,0.0342,[2248.1669921875]
PressureThresholdModel,0.034300000000000004,[2360.80908203125]
PressureThresholdModel,0.0344,[2287.6669921875]
PressureThresholdModel,0.0345,[2310.6669921875]
PressureThresholdModel,0.0346,[2325.677001953125]
PressureThresholdModel,0.0347,[2322.052978515625]
PressureThresholdModel,0.034800000000000005,[2336.506103515625]
PressureThresholdModel,0.0349,[2330.089111328125]
PressureThresholdModel,0.035,[2314.218994140625]
PressureThresholdModel,0.0351,[2371.68408203125]
PressureThresholdModel,0.0352,[2397.722900390625]
PressureThresholdModel,0.035300000000000005,[2301.364013671875]
PressureThresholdModel,0.0354,[2415.5]
PressureThresholdModel,0.035500000000000004,[2335.531005859375]
PressureThresholdModel,0.0356,[2419.117919921875]
PressureThresholdModel,0.0357,[2297.43408203125]
PressureThresholdModel,0.0358,[2416.64501953125]
PressureThresholdModel,0.0359,[2387.136962890625]
PressureThresholdModel,0.036000000000000004,[2339.830078125]
PressureThresholdModel,0.0361,[2351.426025390625]
PressureThresholdModel,0.0362,[2362.846923828125]
PressureThresholdModel,0.0363,[2551.614990234375]
PressureThresholdModel,0.0364,[2429.3779296875]
PressureThresholdModel,0.036500000000000005,[2425.741943359375]
PressureThresholdModel,0.0366,[2474.236083984375]
PressureThresholdModel,0.0367,[2421.568115234375]
PressureThresholdModel,0.0368,[2418.447021484375]
PressureThresholdModel,0.0369,[2458.639892578125]
PressureThresholdModel,0.037000000000000005,[2437.68408203125]
PressureThresholdModel,0.0371,[2420.76708984375]
PressureThresholdModel,0.037200000000000004,[2412.85107421875]
PressureThresholdModel,0.0373,[2480.97998046875]
PressureThresholdModel,0.0374,[2422.575927734375]
PressureThresholdModel,0.0375,[2555.652099609375]
PressureThresholdModel,0.0376,[2495.587890625]
PressureThresholdModel,0.037700000000000004,[2491.169921875]
PressureThresholdModel,0.0378,[2491.74609375]
PressureThresholdModel,0.0379,[2476.179931640625]
PressureThresholdModel,0.038,[2505.422119140625]
PressureThresholdModel,0.0381,[2476.405029296875]
PressureThresholdModel,0.038200000000000005,[2525.7119140625]
PressureThresholdModel,0.0383,[2455.39697265625]
PressureThresholdModel,0.038400000000000004,[2531.8330078125]
PressureThresholdModel,0.0385,[2502.238037109375]
PressureThresholdModel,0.0386,[2485.1201171875]
PressureThresholdModel,0.038700000000000005,[2540.785888671875]
PressureThresholdModel,0.0388,[2524.4169921875]
PressureThresholdModel,0.038900000000000004,[2456.014892578125]
PressureThresholdModel,0.039,[2471.137939453125]
PressureThresholdModel,0.0391,[2593.842041015625]
PressureThresholdModel,0.0392,[2534.215087890625]
PressureThresholdModel,0.0393,[2533.3330078125]
PressureThresholdModel,0.039400000000000004,[2529.3798828125]
PressureThresholdModel,0.0395,[2530.31103515625]
PressureThresholdModel,0.0396,[2537.7939453125]
PressureThresholdModel,0.0397,[2575.9541015625]
PressureThresholdModel,0.0398,[2593.702880859375]
PressureThresholdModel,0.039900000000000005,[2582.90087890625]
PressureThresholdModel,0.04,[2556.487060546875]
PressureThresholdModel,0.040100000000000004,[2554.680908203125]
PressureThresholdModel,0.0402,[2628.383056640625]
PressureThresholdModel,0.0403,[2616.010009765625]
PressureThresholdModel,0.040400000000000005,[2592.39599609375]
PressureThresholdModel,0.0405,[2673.760009765625]
PressureThresholdModel,0.040600000000000004,[2610.43896484375]
PressureThresholdModel,0.0407,[2561.680908203125]
PressureThresholdModel,0.0408,[2625.26904296875]
PressureThresholdModel,0.0409,[2654.845947265625]
PressureThresholdModel,0.041,[2634.89501953125]
PressureThresholdModel,0.041100000000000005,[2604.991943359375]
PressureThresholdModel,0.0412,[2630.368896484375]
PressureThresholdModel,0.0413,[2651.672119140625]
PressureThresholdModel,0.0414,[2592.89892578125]
PressureThresholdModel,0.0415,[2628.529052734375]
PressureThresholdModel,0.041600000000000005,[2647.2529296875]
PressureThresholdModel,0.0417,[2593.89794921875]
PressureThresholdModel,0.041800000000000004,[2654.800048828125]
PressureThresholdModel,0.0419,[2664.80908203125]
PressureThresholdModel,0.042,[2632.02099609375]
PressureThresholdModel,0.042100000000000005,[2620.9580078125]
PressureThresholdModel,0.0422,[2692.18798828125]
PressureThresholdModel,0.042300000000000004,[2609.375]
PressureThresholdModel,0.0424,[2616.241943359375]
PressureThresholdModel,0.0425,[2621.429931640625]
PressureThresholdModel,0.0426,[2643.715087890625]
PressureThresholdModel,0.0427,[2782.011962890625]
PressureThresholdModel,0.042800000000000005,[2706.514892578125]
PressureThresholdModel,0.0429,[2742.491943359375]
PressureThresholdModel,0.043000000000000003,[2728.303955078125]
PressureThresholdModel,0.0431,[2608.550048828125]
PressureThresholdModel,0.0432,[2685.6708984375]
PressureThresholdModel,0.043300000000000005,[2740.85400390625]
PressureThresholdModel,0.0434,[2677.030029296875]
PressureThresholdModel,0.043500000000000004,[2673.535888671875]
PressureThresholdModel,0.0436,[2711.552001953125]
PressureThresholdModel,0.0437,[2700.2900390625]
PressureThresholdModel,0.0438,[2669.097900390625]
PressureThresholdModel,0.0439,[2747.0791015625]
PressureThresholdModel,0.044000000000000004,[2737.56494140625]
PressureThresholdModel,0.0441,[2710.262939453125]
PressureThresholdModel,0.0442,[2660.580078125]
PressureThresholdModel,0.0443,[2733.181884765625]
PressureThresholdModel,0.0444,[2676.735107421875]
PressureThresholdModel,0.044500000000000005,[2729.2490234375]
PressureThresholdModel,0.0446,[2699.7900390625]
PressureThresholdModel,0.044700000000000004,[2750.56494140625]
PressureThresholdModel,0.0448,[2727.534912109375]
PressureThresholdModel,0.0449,[2852.47998046875]
PressureThresholdModel,0.045000000000000005,[2806.951904296875]
PressureThresholdModel,0.0451,[2817.02490234375]
PressureThresholdModel,0.045200000000000004,[2860.035888671875]
PressureThresholdModel,0.0453,[2768.26806640625]
PressureThresholdModel,0.0454,[2816.431884765625]
PressureThresholdModel,0.0455,[2786.320068359375]
PressureThresholdModel,0.0456,[2789.60693359375]
PressureThresholdModel,0.045700000000000005,[2745.44091796875]
PressureThresholdModel,0.0458,[2865.51611328125]
PressureThresholdModel,0.0459,[2805.81103515625]
PressureThresholdModel,0.046,[2780.902099609375]
PressureThresholdModel,0.0461,[2809.908935546875]
PressureThresholdModel,0.046200000000000005,[2891.819091796875]
PressureThresholdModel,0.0463,[2868.51904296875]
PressureThresholdModel,0.046400000000000004,[2817.22607421875]
PressureThresholdModel,0.0465,[2820.513916015625]
PressureThresholdModel,0.0466,[2875.451904296875]
PressureThresholdModel,0.046700000000000005,[2837.068115234375]
PressureThresholdModel,0.0468,[2862.0400390625]
PressureThresholdModel,0.046900000000000004,[2802.31005859375]
PressureThresholdModel,0.047,[2882.922119140625]
PressureThresholdModel,0.0471,[2825.487060546875]
PressureThresholdModel,0.0472,[2834.60205078125]
PressureThresholdModel,0.0473,[2854.305908203125]
PressureThresholdModel,0.047400000000000005,[2867.322998046875]
PressureThresholdModel,0.0475,[2986.01611328125]
PressureThresholdModel,0.0476,[2899.958984375]
PressureThresholdModel,0.0477,[2857.613037109375]
PressureThresholdModel,0.0478,[2870.823974609375]
PressureThresholdModel,0.047900000000000005,[2809.708984375]
PressureThresholdModel,0.048,[2865.781982421875]
PressureThresholdModel,0.048100000000000004,[2910.220947265625]
PressureThresholdModel,0.0482,[2906.5419921875]
PressureThresholdModel,0.0483,[2919.89599609375]
PressureThresholdModel,0.048400000000000006,[2837.450927734375]
PressureThresholdModel,0.0485,[2913.923095703125]
PressureThresholdModel,0.048600000000000004,[2891.406982421875]
PressureThresholdModel,0.0487,[2939.512939453125]
PressureThresholdModel,0.0488,[2974.123046875]
PressureThresholdModel,0.0489,[2881.263916015625]
PressureThresholdModel,0.049,[2918.135986328125]
PressureThresholdModel,0.049100000000000005,[2937.06005859375]
PressureThresholdModel,0.0492,[2863.196044921875]
PressureThresholdModel,0.049300000000000004,[2920.028076171875]
PressureThresholdModel,0.0494,[2860.72998046875]
